sample_id	family_ncbi	phylum_ncbi	comm_id	rela_fam_comm
1011643	Rikenellaceae	Bacteroidota	6	0.18155067521198423
1011643	Selenomonadaceae	Bacillota	1	0.012035178371985056
1011643	Spirochaetaceae	Spirochaetota	6	0.003328242816884304
1011643	Streptococcaceae	Bacillota	1	0.009760298503102614
1011643	Succinivibrionaceae	Pseudomonadota	1	0.009243221635169678
1011643	Sutterellaceae	Pseudomonadota	1	3.385307088604884e-4
1011643	Sutterellaceae	Pseudomonadota	6	0.06232809115893648
1011643	Tannerellaceae	Bacteroidota	6	0.02205466688585625
1011643	Veillonellaceae	Bacillota	1	0.05301847787708529
1011644	Acetobacteraceae	Pseudomonadota	6	0.005343884217310287
1011644	Acidaminococcaceae	Bacillota	1	0.01329891624899475
1011644	Acidaminococcaceae	Bacillota	6	0.01101502317113546
1011644	Atopobiaceae	Actinomycetota	1	0.001392446014531172
1011644	Bacteroidaceae	Bacteroidota	6	0.22731963540667446
1011644	Barnesiellaceae	Bacteroidota	6	0.015614072175217491
1011644	Bifidobacteriaceae	Actinomycetota	1	0.09344141910958667
1011644	Christensenellaceae	Bacillota	1	9.495083495522851e-5
1011644	Clostridiaceae	Bacillota	1	0.08531734337751339
1011644	Coriobacteriaceae	Actinomycetota	1	0.011058436467661196
1011644	Coriobacteriaceae	Actinomycetota	1	0.0014373845886285974
1011644	Desulfovibrionaceae	Pseudomonadota	1	0.008897496080648193
1011644	Eggerthellaceae	Actinomycetota	1	0.0053130380680171665
1011644	Erysipelotrichaceae	Bacillota	1	0.014473783702527275
1011644	Eubacteriaceae	Bacillota	1	0.051514290129858906
1011644	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	3.783889774091756e-4
1011644	Fusobacteriaceae	Fusobacteriota	6	0.0030172838477482322
1011644	Hydrogenophilaceae	Pseudomonadota	6	0.08754333084471647
1011644	Lachnospiraceae	Bacillota	1	0.12571990957779924
1011644	Lachnospiraceae	Bacillota	6	0.002112650820454949
1011644	Lactobacillaceae	Bacillota	1	0.004900323399120972
1011644	Methanobacteriaceae	Euryarchaeota	1	0.010663933396692606
1011644	Moraxellaceae	Pseudomonadota	1	1.4987013322201575e-4
1011644	Mycoplasmataceae	Mycoplasmatota	1	0.0022429389054796616
1011644	Odoribacteraceae	Bacteroidota	6	0.01238732194931531
1011644	Oscillospiraceae	Bacillota	1	0.006303714403585323
1011644	Oscillospiraceae	Bacillota	6	0.007456011119865533
1011644	Peptostreptococcaceae	Bacillota	1	0.0017898040494783007
1011644	Prevotellaceae	Bacteroidota	1	4.57788105087081e-4
1011644	Prevotellaceae	Bacteroidota	6	0.27881625357108203
1011644	Rhodospirillaceae	Pseudomonadota	6	0.017310106705039345
1011644	Rikenellaceae	Bacteroidota	6	0.17237697691255033
1011644	Selenomonadaceae	Bacillota	1	0.011167241779241522
1011644	Spirochaetaceae	Spirochaetota	6	0.0018687475963967165
1011644	Streptococcaceae	Bacillota	1	0.009723177842397818
1011644	Succinivibrionaceae	Pseudomonadota	1	0.002443373025608364
1011644	Sutterellaceae	Pseudomonadota	1	4.864459907117894e-4
1011644	Sutterellaceae	Pseudomonadota	6	0.043514688288225675
1011644	Tannerellaceae	Bacteroidota	6	0.041959168710239615
1011644	Veillonellaceae	Bacillota	1	0.043514777565599266
1011645	Acetobacteraceae	Pseudomonadota	6	6.142390135916764e-4
1011645	Acidaminococcaceae	Bacillota	1	0.005162776572988902
1011645	Acidaminococcaceae	Bacillota	6	0.0010452096870186358
1011645	Atopobiaceae	Actinomycetota	1	0.002371199794941604
1011645	Bacteroidaceae	Bacteroidota	6	0.10076981875716891
1011645	Barnesiellaceae	Bacteroidota	6	0.0021192300737992668
1011645	Bifidobacteriaceae	Actinomycetota	1	0.09867798283445654
1011645	Christensenellaceae	Bacillota	1	2.262063674493253e-4
1011645	Clostridiaceae	Bacillota	1	0.09988846213455756
1011645	Coriobacteriaceae	Actinomycetota	1	0.018915550743534716
1011645	Coriobacteriaceae	Actinomycetota	1	0.0010816325664675373
1011645	Desulfovibrionaceae	Pseudomonadota	1	8.479252799298503e-4
1011645	Eggerthellaceae	Actinomycetota	1	0.006015585636752043
1011645	Erysipelotrichaceae	Bacillota	1	0.02673274676735937
1011645	Eubacteriaceae	Bacillota	1	0.06019287607006405
1011645	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	7.800014537455687e-4
1011645	Fusobacteriaceae	Fusobacteriota	6	0.0042817864739411494
1011645	Hydrogenophilaceae	Pseudomonadota	6	0.00577398428871294
1011645	Lachnospiraceae	Bacillota	1	0.1574775698995726
1011645	Lachnospiraceae	Bacillota	6	0.006043204998371408
1011645	Lactobacillaceae	Bacillota	1	0.00814837211145501
1011645	Methanobacteriaceae	Euryarchaeota	1	0.012435710271067874
1011645	Moraxellaceae	Pseudomonadota	1	4.6548057785382696e-5
1011645	Mycoplasmataceae	Mycoplasmatota	1	0.007617053694053812
1011645	Odoribacteraceae	Bacteroidota	6	0.006048710399930246
1011645	Oscillospiraceae	Bacillota	1	0.012068780125300013
1011645	Oscillospiraceae	Bacillota	6	0.00493749028492009
1011645	Peptostreptococcaceae	Bacillota	1	0.002096536684605822
1011645	Prevotellaceae	Bacteroidota	1	0.006881944456068378
1011645	Prevotellaceae	Bacteroidota	6	0.6911351334641325
1011645	Rhodospirillaceae	Pseudomonadota	6	0.002452207305417046
1011645	Rikenellaceae	Bacteroidota	6	0.04569987698142963
1011645	Selenomonadaceae	Bacillota	1	0.009072150416644928
1011645	Spirochaetaceae	Spirochaetota	6	0.026524676748385052
1011645	Streptococcaceae	Bacillota	1	0.011329640252030121
1011645	Succinivibrionaceae	Pseudomonadota	1	0.018476443622736233
1011645	Sutterellaceae	Pseudomonadota	1	4.015218886036586e-4
1011645	Sutterellaceae	Pseudomonadota	6	0.024072635004051948
1011645	Tannerellaceae	Bacteroidota	6	0.015453998908204467
1011645	Veillonellaceae	Bacillota	1	0.05368302836371108
1011646	Acetobacteraceae	Pseudomonadota	6	0.0012336424687677827
1011646	Acidaminococcaceae	Bacillota	1	0.003550026637483719
1011646	Acidaminococcaceae	Bacillota	6	0.002023370539448562
1011646	Atopobiaceae	Actinomycetota	1	0.0019058170345573732
1011646	Bacteroidaceae	Bacteroidota	6	0.07958099031979851
1011646	Barnesiellaceae	Bacteroidota	6	0.00378187325752729
1011646	Bifidobacteriaceae	Actinomycetota	1	0.06975445885834107
1011646	Christensenellaceae	Bacillota	1	1.4555895638176028e-4
1011646	Clostridiaceae	Bacillota	1	0.07249733806871479
1011646	Coriobacteriaceae	Actinomycetota	1	0.01701230330248658
1011646	Coriobacteriaceae	Actinomycetota	1	8.112084939917172e-4
1011646	Desulfovibrionaceae	Pseudomonadota	1	4.758613113509412e-4
1011646	Eggerthellaceae	Actinomycetota	1	0.004109280413362263
1011646	Erysipelotrichaceae	Bacillota	1	0.026205222308010354
1011646	Eubacteriaceae	Bacillota	1	0.06953146748316857
1011646	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	0.0012009142167098497
1011646	Fusobacteriaceae	Fusobacteriota	6	0.01005681254508929
1011646	Hydrogenophilaceae	Pseudomonadota	6	6.221362748639574e-4
1011646	Lachnospiraceae	Bacillota	1	0.21685618729500458
1011646	Lachnospiraceae	Bacillota	6	0.005528100167291207
1011646	Lactobacillaceae	Bacillota	1	0.00480477025178317
1011646	Methanobacteriaceae	Euryarchaeota	1	0.01858919681577971
1011646	Moraxellaceae	Pseudomonadota	1	3.214036437032154e-5
1011646	Mycoplasmataceae	Mycoplasmatota	1	0.005716923921503633
1011646	Odoribacteraceae	Bacteroidota	6	0.006161649895473448
1011646	Oscillospiraceae	Bacillota	1	0.014040602373529635
1011646	Oscillospiraceae	Bacillota	6	0.006087984190695624
1011646	Peptostreptococcaceae	Bacillota	1	0.0016472829706669792
1011646	Prevotellaceae	Bacteroidota	1	0.010385763167227937
1011646	Prevotellaceae	Bacteroidota	6	0.6589647518462439
1011646	Rhodospirillaceae	Pseudomonadota	6	0.0022282705001865372
1011646	Rikenellaceae	Bacteroidota	6	0.06062343627146449
1011646	Selenomonadaceae	Bacillota	1	0.0073224437894352035
1011646	Spirochaetaceae	Spirochaetota	6	0.04869095031335329
1011646	Streptococcaceae	Bacillota	1	0.006823226109436204
1011646	Succinivibrionaceae	Pseudomonadota	1	0.008710265454025937
1011646	Sutterellaceae	Pseudomonadota	1	6.566223342163883e-5
1011646	Sutterellaceae	Pseudomonadota	6	0.03217514835276331
1011646	Tannerellaceae	Bacteroidota	6	0.011200388206604331
1011646	Veillonellaceae	Bacillota	1	0.03886669605102877
1011647	Acetobacteraceae	Pseudomonadota	6	6.119436414014785e-4
1011647	Acidaminococcaceae	Bacillota	1	0.008810721928670398
1011647	Acidaminococcaceae	Bacillota	6	0.011478785805728524
1011647	Atopobiaceae	Actinomycetota	1	0.0028084275324809908
1011647	Bacteroidaceae	Bacteroidota	6	0.13391328871319444
1011647	Barnesiellaceae	Bacteroidota	6	0.007797684389831569
1011647	Bifidobacteriaceae	Actinomycetota	1	0.06967575344561952
1011647	Christensenellaceae	Bacillota	1	1.7432214350312944e-4
1011647	Clostridiaceae	Bacillota	1	0.04381548152094534
1011647	Coriobacteriaceae	Actinomycetota	1	0.015069309741836139
1011647	Coriobacteriaceae	Actinomycetota	1	0.0012754733895741586
1011647	Desulfovibrionaceae	Pseudomonadota	1	4.1874571675250857e-4
1011647	Eggerthellaceae	Actinomycetota	1	0.004127031877698161
1011647	Erysipelotrichaceae	Bacillota	1	0.017974834463695275
1011647	Eubacteriaceae	Bacillota	1	0.05414563768971081
1011647	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	0.0012940200865105079
1011647	Fusobacteriaceae	Fusobacteriota	6	0.004173476066246069
1011647	Hydrogenophilaceae	Pseudomonadota	6	0.005121981268416684
1011647	Lachnospiraceae	Bacillota	1	0.18713709244420873
1011647	Lachnospiraceae	Bacillota	6	0.015335818714619151
1011647	Lactobacillaceae	Bacillota	1	0.006842331258399013
1011647	Methanobacteriaceae	Euryarchaeota	1	0.012212146258869381
1011647	Moraxellaceae	Pseudomonadota	1	7.291556535589971e-5
1011647	Mycoplasmataceae	Mycoplasmatota	1	0.001958999608635703
1011647	Odoribacteraceae	Bacteroidota	6	0.008179082009688003
1011647	Oscillospiraceae	Bacillota	1	0.010449964367702267
1011647	Oscillospiraceae	Bacillota	6	0.019101715752241972
1011647	Peptostreptococcaceae	Bacillota	1	4.1844041509770394e-4
1011647	Prevotellaceae	Bacteroidota	1	7.897644642800946e-4
1011647	Prevotellaceae	Bacteroidota	6	0.5615377706194487
1011647	Rhodospirillaceae	Pseudomonadota	6	0.0056446196837687725
1011647	Rikenellaceae	Bacteroidota	6	0.0892022915657817
1011647	Selenomonadaceae	Bacillota	1	0.03363586450942558
1011647	Spirochaetaceae	Spirochaetota	6	0.0024605858403534374
1011647	Streptococcaceae	Bacillota	1	0.006072913467572225
1011647	Succinivibrionaceae	Pseudomonadota	1	0.0032160299814624344
1011647	Sutterellaceae	Pseudomonadota	1	1.7318514809333487e-4
1011647	Sutterellaceae	Pseudomonadota	6	0.01793862429300551
1011647	Tannerellaceae	Bacteroidota	6	0.015622151861178778
1011647	Veillonellaceae	Bacillota	1	0.17890687879262968
1011649	Acetobacteraceae	Pseudomonadota	6	0.00601040874791315
1011649	Acidaminococcaceae	Bacillota	1	0.0350902182491235
1011649	Acidaminococcaceae	Bacillota	6	0.007607250611162403
1011649	Atopobiaceae	Actinomycetota	1	0.001970793289437952
1011649	Bacteroidaceae	Bacteroidota	6	0.21181195017969948
1011649	Barnesiellaceae	Bacteroidota	6	0.011741598160552865
1011649	Bifidobacteriaceae	Actinomycetota	1	0.06908776886375816
1011649	Christensenellaceae	Bacillota	1	5.184671614722352e-4
1011649	Clostridiaceae	Bacillota	1	0.07898308240292164
1011649	Coriobacteriaceae	Actinomycetota	1	0.011883384053322257
1011649	Coriobacteriaceae	Actinomycetota	1	8.07888980338532e-4
1011649	Desulfovibrionaceae	Pseudomonadota	1	0.012306163378603206
1011649	Eggerthellaceae	Actinomycetota	1	0.003680508716484976
1011649	Erysipelotrichaceae	Bacillota	1	0.009049548341903482
1011649	Eubacteriaceae	Bacillota	1	0.0504623810498938
1011649	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	6.645934892452551e-4
1011649	Fusobacteriaceae	Fusobacteriota	6	0
1011649	Hydrogenophilaceae	Pseudomonadota	6	0.02190931206137396
1011649	Lachnospiraceae	Bacillota	1	0.10042710227275028
1011649	Lachnospiraceae	Bacillota	6	7.644783556374148e-4
1011649	Lactobacillaceae	Bacillota	1	0.0026744253123871316
1011649	Methanobacteriaceae	Euryarchaeota	1	0.011569685669079439
1011649	Moraxellaceae	Pseudomonadota	1	5.246697269762618e-4
1011649	Mycoplasmataceae	Mycoplasmatota	1	0.002438409809598483
1011649	Odoribacteraceae	Bacteroidota	6	7.289810430270638e-4
1011649	Oscillospiraceae	Bacillota	1	0.013436196404363217
1011649	Oscillospiraceae	Bacillota	6	0.011699022448329432
1011649	Peptostreptococcaceae	Bacillota	1	7.095820551588829e-4
1011649	Prevotellaceae	Bacteroidota	1	6.332374260876968e-4
1011649	Prevotellaceae	Bacteroidota	6	0.15177319980132054
1011649	Rhodospirillaceae	Pseudomonadota	6	0.007217889771930374
1011649	Rikenellaceae	Bacteroidota	6	0.3566501639134178
1011649	Selenomonadaceae	Bacillota	1	0.01929207742837172
1011649	Spirochaetaceae	Spirochaetota	6	0
1011649	Streptococcaceae	Bacillota	1	0.011289264313503784
1011649	Succinivibrionaceae	Pseudomonadota	1	0.014241025139183367
1011649	Sutterellaceae	Pseudomonadota	1	4.913159111595751e-4
1011649	Sutterellaceae	Pseudomonadota	6	0.06091334676702197
1011649	Tannerellaceae	Bacteroidota	6	0.04978586486784693
1011649	Veillonellaceae	Bacillota	1	0.06425863062315743
1011650	Acetobacteraceae	Pseudomonadota	6	0.0036716781409742733
1011650	Acidaminococcaceae	Bacillota	1	0.02365546586313748
1011650	Acidaminococcaceae	Bacillota	6	5.725600176986289e-4
1011650	Atopobiaceae	Actinomycetota	1	0.00418364527704492
1011650	Bacteroidaceae	Bacteroidota	6	0.208326344148091
1011650	Barnesiellaceae	Bacteroidota	6	0.00498771987272993
1011650	Bifidobacteriaceae	Actinomycetota	1	0.08491641440687317
1011650	Christensenellaceae	Bacillota	1	0.0011159787870369485
1011650	Clostridiaceae	Bacillota	1	0.07370498314489365
1011650	Coriobacteriaceae	Actinomycetota	1	0.011586264160200662
1011650	Coriobacteriaceae	Actinomycetota	1	0.001361025916346881
1011650	Desulfovibrionaceae	Pseudomonadota	1	0.00826680837084722
1011650	Eggerthellaceae	Actinomycetota	1	0.005000359903014711
1011650	Erysipelotrichaceae	Bacillota	1	0.013654791167833183
1011650	Eubacteriaceae	Bacillota	1	0.04012262167425505
1011650	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	0.0017337867757726913
1011650	Fusobacteriaceae	Fusobacteriota	6	0
1011650	Hydrogenophilaceae	Pseudomonadota	6	0.2230281257202954
1011650	Lachnospiraceae	Bacillota	1	0.09614632412245386
1011650	Lachnospiraceae	Bacillota	6	0.0019717938343287358
1011650	Lactobacillaceae	Bacillota	1	0.0034146009561303483
1011650	Methanobacteriaceae	Euryarchaeota	1	0.0073461938449536504
1011650	Moraxellaceae	Pseudomonadota	1	0.0019458638388278663
1011650	Mycoplasmataceae	Mycoplasmatota	1	0.0017903343442938436
1011650	Odoribacteraceae	Bacteroidota	6	0.00816409930023095
1011650	Oscillospiraceae	Bacillota	1	0.016273343193139795
1011650	Oscillospiraceae	Bacillota	6	0.005814280588708151
1011650	Peptostreptococcaceae	Bacillota	1	0.001542264530977165
1011650	Prevotellaceae	Bacteroidota	1	0.0016320032625549946
1011650	Prevotellaceae	Bacteroidota	6	0.17946504391353668
1011650	Rhodospirillaceae	Pseudomonadota	6	0.010167456471485902
1011650	Rikenellaceae	Bacteroidota	6	0.2133366505805739
1011650	Selenomonadaceae	Bacillota	1	0.08925937580866287
1011650	Spirochaetaceae	Spirochaetota	6	5.246356337742115e-4
1011650	Streptococcaceae	Bacillota	1	0.011565881278498258
1011650	Succinivibrionaceae	Pseudomonadota	1	0.003907405969972232
1011650	Sutterellaceae	Pseudomonadota	1	0.001983231282406395
1011650	Sutterellaceae	Pseudomonadota	6	0.029120065256772742
1011650	Tannerellaceae	Bacteroidota	6	0.04580495619354897
1011650	Veillonellaceae	Bacillota	1	0.07344847009977976
1011651	Acetobacteraceae	Pseudomonadota	6	0.005868964442808593
1011651	Acidaminococcaceae	Bacillota	1	0.013475355098436332
1011651	Acidaminococcaceae	Bacillota	6	0.0038895903495571186
1011651	Atopobiaceae	Actinomycetota	1	0.0017835469691571345
1011651	Bacteroidaceae	Bacteroidota	6	0.3078037017738007
1011651	Barnesiellaceae	Bacteroidota	6	0.012466258233107935
1011651	Bifidobacteriaceae	Actinomycetota	1	0.06848369689857206
1011651	Christensenellaceae	Bacillota	1	0
1011651	Clostridiaceae	Bacillota	1	0.09455465765932529
1011651	Coriobacteriaceae	Actinomycetota	1	0.009591219267479313
1011651	Coriobacteriaceae	Actinomycetota	1	8.553635247968744e-4
1011651	Desulfovibrionaceae	Pseudomonadota	1	0.015116596024992544
1011651	Eggerthellaceae	Actinomycetota	1	0.0039027437133769037
1011651	Erysipelotrichaceae	Bacillota	1	0.012520497958253312
1011651	Eubacteriaceae	Bacillota	1	0.0461899455394257
1011651	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	8.567210107784571e-4
1011651	Fusobacteriaceae	Fusobacteriota	6	0.0021398215534912403
1011651	Hydrogenophilaceae	Pseudomonadota	6	0.023001456548052312
1011651	Lachnospiraceae	Bacillota	1	0.12269203987034867
1011651	Lachnospiraceae	Bacillota	6	0
1011651	Lactobacillaceae	Bacillota	1	0.005549296310793568
1011651	Methanobacteriaceae	Euryarchaeota	1	0.009840460341495562
1011651	Moraxellaceae	Pseudomonadota	1	3.0767008645730086e-4
1011651	Mycoplasmataceae	Mycoplasmatota	1	0.0018726447048040982
1011651	Odoribacteraceae	Bacteroidota	6	0.014965649692767225
1011651	Oscillospiraceae	Bacillota	1	0.013730719854538246
1011651	Oscillospiraceae	Bacillota	6	0.012820120862622807
1011651	Peptostreptococcaceae	Bacillota	1	3.9976071201974387e-4
1011651	Prevotellaceae	Bacteroidota	1	0.0011573302296891685
1011651	Prevotellaceae	Bacteroidota	6	0.2365484705048914
1011651	Rhodospirillaceae	Pseudomonadota	6	0.012202664183815604
1011651	Rikenellaceae	Bacteroidota	6	0.22593985530834157
1011651	Selenomonadaceae	Bacillota	1	0.03894932689716164
1011651	Spirochaetaceae	Spirochaetota	6	0
1011651	Streptococcaceae	Bacillota	1	0.011965339258812775
1011651	Succinivibrionaceae	Pseudomonadota	1	0.0021559417854281394
1011651	Sutterellaceae	Pseudomonadota	1	0.001168336409482519
1011651	Sutterellaceae	Pseudomonadota	6	0.03820838639372286
1011651	Tannerellaceae	Bacteroidota	6	0.0412799314307075
1011651	Veillonellaceae	Bacillota	1	0.07024944610814203
1011652	Acetobacteraceae	Pseudomonadota	6	0
1011652	Acidaminococcaceae	Bacillota	1	0.013119165807120328
1011652	Acidaminococcaceae	Bacillota	6	0.01577587917725364
1011652	Atopobiaceae	Actinomycetota	1	0.0014755772648058268
1011652	Bacteroidaceae	Bacteroidota	6	0.26352076235874905
1011652	Barnesiellaceae	Bacteroidota	6	0.01735298214406814
1011652	Bifidobacteriaceae	Actinomycetota	1	0.05876131136580557
1011652	Christensenellaceae	Bacillota	1	1.2141701926167957e-4
1011652	Clostridiaceae	Bacillota	1	0.08910374787812078
1011652	Coriobacteriaceae	Actinomycetota	1	0.00939008183075954
1011652	Coriobacteriaceae	Actinomycetota	1	0.0012709158075531952
1011652	Desulfovibrionaceae	Pseudomonadota	1	0.006067273321304607
1011652	Eggerthellaceae	Actinomycetota	1	0.003685791677553925
1011652	Erysipelotrichaceae	Bacillota	1	0.00764557319864132
1011652	Eubacteriaceae	Bacillota	1	0.0524069474423334
1011652	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	1.8165781702674663e-4
1011652	Fusobacteriaceae	Fusobacteriota	6	0
1011652	Hydrogenophilaceae	Pseudomonadota	6	0.01902108817102332
1011652	Lachnospiraceae	Bacillota	1	0.114429014795201
1011652	Lachnospiraceae	Bacillota	6	0.0017723346887221529
1011652	Lactobacillaceae	Bacillota	1	0.003356238819244157
1011652	Methanobacteriaceae	Euryarchaeota	1	0.0057234901738931
1011652	Moraxellaceae	Pseudomonadota	1	0
1011652	Mycoplasmataceae	Mycoplasmatota	1	0.003507616900910637
1011652	Odoribacteraceae	Bacteroidota	6	0.014798899362050769
1011652	Oscillospiraceae	Bacillota	1	0.009486664281386952
1011652	Oscillospiraceae	Bacillota	6	0.01026696132184159
1011652	Peptostreptococcaceae	Bacillota	1	0.0014608521538138632
1011652	Prevotellaceae	Bacteroidota	1	9.335729549882089e-4
1011652	Prevotellaceae	Bacteroidota	6	0.2624135157641304
1011652	Rhodospirillaceae	Pseudomonadota	6	0.007029678262649692
1011652	Rikenellaceae	Bacteroidota	6	0.23844793656643165
1011652	Selenomonadaceae	Bacillota	1	0.036137372714095034
1011652	Spirochaetaceae	Spirochaetota	6	0.002810467584736041
1011652	Streptococcaceae	Bacillota	1	0.009722955943832687
1011652	Succinivibrionaceae	Pseudomonadota	1	0.003715530983225649
1011652	Sutterellaceae	Pseudomonadota	1	9.801286190530684e-4
1011652	Sutterellaceae	Pseudomonadota	6	0.033624456141894396
1011652	Tannerellaceae	Bacteroidota	6	0.03929714165823135
1011652	Veillonellaceae	Bacillota	1	0.07254858658868645
1011653	Acetobacteraceae	Pseudomonadota	6	0.003849979106364388
1011653	Acidaminococcaceae	Bacillota	1	0.016702445474682668
1011653	Acidaminococcaceae	Bacillota	6	0.005056356553726556
1011653	Atopobiaceae	Actinomycetota	1	0.006449449544200478
1011653	Bacteroidaceae	Bacteroidota	6	0.3184336583677432
1011653	Barnesiellaceae	Bacteroidota	6	0.008460055476960581
1011653	Bifidobacteriaceae	Actinomycetota	1	0.05761668158824311
1011653	Christensenellaceae	Bacillota	1	4.2906137563355476e-4
1011653	Clostridiaceae	Bacillota	1	0.08292337686736043
1011653	Coriobacteriaceae	Actinomycetota	1	0.011211204444928864
1011653	Coriobacteriaceae	Actinomycetota	1	7.461973662202326e-4
1011653	Desulfovibrionaceae	Pseudomonadota	1	0.005249957619072392
1011653	Eggerthellaceae	Actinomycetota	1	0.004432772373390067
1011653	Erysipelotrichaceae	Bacillota	1	0.013799788345136125
1011653	Eubacteriaceae	Bacillota	1	0.05121532901463525
1011653	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	4.921100328243015e-4
1011653	Fusobacteriaceae	Fusobacteriota	6	0
1011653	Hydrogenophilaceae	Pseudomonadota	6	0.011646799760503833
1011653	Lachnospiraceae	Bacillota	1	0.11128672491446104
1011653	Lachnospiraceae	Bacillota	6	0.0032451534127449794
1011653	Lactobacillaceae	Bacillota	1	0.004350586845916084
1011653	Methanobacteriaceae	Euryarchaeota	1	0.008326620683457088
1011653	Moraxellaceae	Pseudomonadota	1	2.745055234937848e-4
1011653	Mycoplasmataceae	Mycoplasmatota	1	0.0024168683959505514
1011653	Odoribacteraceae	Bacteroidota	6	0.008145440362875327
1011653	Oscillospiraceae	Bacillota	1	0.008874762953258973
1011653	Oscillospiraceae	Bacillota	6	0.01260761595962856
1011653	Peptostreptococcaceae	Bacillota	1	7.527658901263825e-4
1011653	Prevotellaceae	Bacteroidota	1	7.178533131828202e-4
1011653	Prevotellaceae	Bacteroidota	6	0.30260416048432826
1011653	Rhodospirillaceae	Pseudomonadota	6	0.008611920832674775
1011653	Rikenellaceae	Bacteroidota	6	0.14390737696474826
1011653	Selenomonadaceae	Bacillota	1	0.06650004980936904
1011653	Spirochaetaceae	Spirochaetota	6	6.369434605507981e-4
1011653	Streptococcaceae	Bacillota	1	0.008431537339611002
1011653	Succinivibrionaceae	Pseudomonadota	1	0.0048342915052039595
1011653	Sutterellaceae	Pseudomonadota	1	0.0012072525598692397
1011653	Sutterellaceae	Pseudomonadota	6	0.09310392762297998
1011653	Tannerellaceae	Bacteroidota	6	0.03481028974718047
1011653	Veillonellaceae	Bacillota	1	0.10174154816973487
1011656	Acetobacteraceae	Pseudomonadota	6	0.006190063498478017
1011656	Acidaminococcaceae	Bacillota	1	0.01255402334192012
1011656	Acidaminococcaceae	Bacillota	6	0.0036064289435192845
1011656	Atopobiaceae	Actinomycetota	1	8.838015239481351e-4
1011656	Bacteroidaceae	Bacteroidota	6	0.2845270768431053
1011656	Barnesiellaceae	Bacteroidota	6	0.01635256452678914
1011656	Bifidobacteriaceae	Actinomycetota	1	0.06884490489345273
1011656	Christensenellaceae	Bacillota	1	0
1011656	Clostridiaceae	Bacillota	1	0.08246036907090346
1011656	Coriobacteriaceae	Actinomycetota	1	0.009840741278321217
1011656	Coriobacteriaceae	Actinomycetota	1	0.0018523781834011437
1011656	Desulfovibrionaceae	Pseudomonadota	1	0.01296553209771932
1011656	Eggerthellaceae	Actinomycetota	1	0.003919459030675853
1011656	Erysipelotrichaceae	Bacillota	1	0.00867339268641493
1011656	Eubacteriaceae	Bacillota	1	0.06142778703010344
1011656	Eubacteriales Family XIII. Incertae Sedis	Bacillota	1	1.0885025292410258e-4
1011656	Fusobacteriaceae	Fusobacteriota	6	0
1011656	Hydrogenophilaceae	Pseudomonadota	6	0.03218814714702482
1011656	Lachnospiraceae	Bacillota	1	0.10463715480485103
1011656	Lachnospiraceae	Bacillota	6	0.0019800851717612826
1011656	Lactobacillaceae	Bacillota	1	0.0035914939159503237
1011656	Methanobacteriaceae	Euryarchaeota	1	0.010013565481355525
1011656	Moraxellaceae	Pseudomonadota	1	0.0028830982235533214
1011656	Mycoplasmataceae	Mycoplasmatota	1	0.0012729952387213802
1011656	Odoribacteraceae	Bacteroidota	6	0.011024805463304687
1011656	Oscillospiraceae	Bacillota	1	0.00809332287743381
1011656	Oscillospiraceae	Bacillota	6	0.014457403793813143
1011656	Peptostreptococcaceae	Bacillota	1	6.662649672358686e-4
1011656	Prevotellaceae	Bacteroidota	1	0.0017436945710120483
1011656	Prevotellaceae	Bacteroidota	6	0.23916001394860348
1011656	Rhodospirillaceae	Pseudomonadota	6	0.02309280912234716
1011656	Rikenellaceae	Bacteroidota	6	0.19752573319704278
1011656	Selenomonadaceae	Bacillota	1	0.014474458927964704
1011656	Spirochaetaceae	Spirochaetota	6	0.0016281511699177962
1011656	Streptococcaceae	Bacillota	1	0.027284207392785986
1011656	Succinivibrionaceae	Pseudomonadota	1	0.007256507003066419
1011656	Sutterellaceae	Pseudomonadota	1	0.0018555475989325567
1011656	Sutterellaceae	Pseudomonadota	6	0.04728093229556406
1011656	Tannerellaceae	Bacteroidota	6	0.05442046414482955
1011656	Veillonellaceae	Bacillota	1	0.053453212259820845
1011657	Acetobacteraceae	Pseudomonadota	6	0.0027557342044150987
1011657	Acidaminococcaceae	Bacillota	1	0.006390769306822523
1011657	Acidaminococcaceae	Bacillota	6	0.004870366504634472
1011657	Atopobiaceae	Actinomycetota	1	0.001224657216132256
1011657	Bacteroidaceae	Bacteroidota	6	0.16311171210544825
1011657	Barnesiellaceae	Bacteroidota	6	0.027063664687920905
1011657	Bifidobacteriaceae	Actinomycetota	1	0.045997464295693125
1011657	Christensenellaceae	Bacillota	1	0
1011657	Clostridiaceae	Bacillota	1	0.13710483434912116
1011657	Coriobacteriaceae	Actinomycetota	1	0.007785658499189126
1011657	Coriobacteriaceae	Actinomycetota	1	0.0013032187051682193
1011657	Desulfovibrionaceae	Pseudomonadota	1	0.004154401689490294
